timestamp,processId,threadId,parentProcessId,userId,mountNamespace,processName,hostName,eventId,eventName,stackAddresses,argsNum,returnValue,args,sus,evil,is_suspicious
134.406248,1,837,0,1,0,systemd,ip-10-100-1-120,257,openat,[],4,2,"[{'name': 'dirfd', 'type': 'int', 'value': -100}, {'name': 'pathname', 'type': 'const char*', 'value': '/sys/fs/cgroup/unified/user.slice/user-1000.slice/user@1000.service/gpg-agent-extra.socket/cgroup.procs'}, {'name': 'flags', 'type': 'int', 'value': 'O_RDONLY|O_CLOEXEC'}, {'name': 'mode', 'type': 'int*', 'value': 184843947}]",1,0,1
143.619258,1,7289,1,0,1,systemd-udevd,ubuntu,257,openat,"[139692889304747, 3111813020014358390]",4,2,"[{'name': 'dirfd', 'type': 'int', 'value': -100}, {'name': 'pathname', 'type': 'const char*', 'value': '/run/udev/data/+cgroup:pid(985:user-runtime-dir@1000.service)'}, {'name': 'flags', 'type': 'unsigned int', 'value': 'O_RDONLY|O_CLOEXEC'}, {'name': 'mode', 'type': 'mode_t', 'value': 3372969643}]",0,0,0
2698.364508,1,7412,1,0,0,ps,ip-10-100-1-55,3,close,"[140382109620615, 8462391747554389280]",1,0,"[{'name': 'fd', 'type': 'int', 'value': 9}]",0,0,0
3931.306628,0,1,0,0,0,systemd,ip-10-100-1-57,6,lstat,[],2,0,"[{'name': 'pathname', 'type': 'const char*', 'value': '/sys/fs/cgroup/unified/system.slice/system-modprobe.slice'}, {'name': 'statbuf', 'type': 'struct stat*', 'value': '0x7FFE869D7750'}]",0,0,0
3506.578697,1,7425,1,0,0,ps,ip-10-100-1-55,1005,security_file_open,[],4,0,"[{'name': 'pathname', 'type': 'const char*', 'value': '/proc/477/status'}, {'name': 'flags', 'type': 'unsigned long', 'value': 'O_RDONLY|O_LARGEFILE'}, {'name': 'dev', 'type': 'dev_t', 'value': 5}, {'name': 'inode', 'type': 'unsigned long', 'value': 38967}]",0,0,0
2646.315808,1,7528,1,0,0,sshd,ip-10-100-1-57,4,stat,[],2,0,"[{'name': 'pathname', 'type': 'const char*', 'value': '/etc/pam.d'}, {'name': 'statbuf', 'type': 'struct stat*', 'value': '0x7FFDECC89E70'}]",0,0,0
3569.900993,1,7412,1,0,0,ps,ip-10-100-1-28,1005,security_file_open,[],4,0,"[{'name': 'pathname', 'type': 'const char*', 'value': '/proc/159/stat'}, {'name': 'flags', 'type': 'int', 'value': 'O_RDONLY|O_LARGEFILE'}, {'name': 'dev', 'type': 'dev_t', 'value': 5}, {'name': 'inode', 'type': 'unsigned long', 'value': 38887}]",0,0,0
133.676707,1,822,0,1,0,systemd,ip-10-100-1-57,6,lstat,[],2,2,"[{'name': 'pathname', 'type': 'const char*', 'value': '/sys/fs/cgroup/cpu/user.slice/user-1000.slice/user@1000.service/gpg-agent-browser.socket'}, {'name': 'statbuf', 'type': 'struct stat*', 'value': '0x7FFC29893C10'}]",1,0,1
2825.326469,1,7382,1,0,0,ps,ip-10-100-1-173,1005,security_file_open,[],4,0,"[{'name': 'pathname', 'type': 'const char*', 'value': '/proc/9/status'}, {'name': 'flags', 'type': 'int', 'value': 'O_RDONLY|O_LARGEFILE'}, {'name': 'dev', 'type': 'dev_t', 'value': 5}, {'name': 'inode', 'type': 'unsigned long', 'value': 39823}]",0,0,0
399.225178,1,7314,1,0,0,ps,ip-10-100-1-34,3,close,[],1,0,"[{'name': 'fd', 'type': 'int', 'value': 9}]",0,0,0
2260.523588,1,7486,1,0,0,sshd,ip-10-100-1-57,1005,security_file_open,[],4,0,"[{'name': 'pathname', 'type': 'const char*', 'value': '/usr/lib/x86_64-linux-gnu/security/pam_deny.so'}, {'name': 'flags', 'type': 'int', 'value': 'O_RDONLY|O_LARGEFILE'}, {'name': 'dev', 'type': 'dev_t', 'value': 211812353}, {'name': 'inode', 'type': 'unsigned long', 'value': 3759}]",0,0,0
903.458596,1,7335,0,0,0,systemd-tmpfile,ip-10-100-1-34,257,openat,[],4,2,"[{'name': 'dirfd', 'type': 'int', 'value': 4}, {'name': 'pathname', 'type': 'const char*', 'value': 'systemd-private-e049694d2dff49a3b80948a624714de2-*'}, {'name': 'flags', 'type': 'int', 'value': 'O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH'}, {'name': 'mode', 'type': 'mode_t', 'value': 3395702822}]",0,0,0
1205.836509,1,7366,1,0,0,ps,ip-10-100-1-55,4,stat,[140042510591530],2,0,"[{'name': 'pathname', 'type': 'const char*', 'value': '/proc/7166'}, {'name': 'statbuf', 'type': 'struct stat*', 'value': '0x7F5E3028A680'}]",0,0,0
3011.101056,1,7375,1,0,0,ps,ip-10-100-1-120,257,openat,[],4,1,"[{'name': 'dirfd', 'type': 'int', 'value': -100}, {'name': 'pathname', 'type': 'const char*', 'value': '/proc/3976/stat'}, {'name': 'flags', 'type': 'int', 'value': 'O_RDONLY'}, {'name': 'mode', 'type': 'int*', 'value': 2619145899}]",0,0,0
140.425646,1,812,0,1,0,systemd,ip-10-100-1-28,6,lstat,[],2,2,"[{'name': 'pathname', 'type': 'const char*', 'value': '/sys/fs/cgroup/unified/user.slice/user-1000.slice/user@1000.service/systemd-exit.service'}, {'name': 'statbuf', 'type': 'struct stat*', 'value': '0x7FFD74CACFF0'}]",1,0,1
1517.613642,1,7360,1,0,0,ps,ip-10-100-1-28,4,stat,[139879897851434],2,0,"[{'name': 'pathname', 'type': 'const char*', 'value': '/proc/7344'}, {'name': 'statbuf', 'type': 'struct stat*', 'value': '0x7F3853AF2680'}]",0,0,0
903.461663,1,7303,0,0,0,systemd-tmpfile,ip-10-100-1-120,3,close,[],1,0,"[{'name': 'fd', 'type': 'int', 'value': 4}]",0,0,0
3160.96028,1,7591,1,0,0,sshd,ip-10-100-1-57,3,close,[],1,0,"[{'name': 'fd', 'type': 'int', 'value': 5}]",0,0,0
3261.021697,1,7604,1,0,0,ps,ip-10-100-1-57,257,openat,[],4,1,"[{'name': 'dirfd', 'type': 'int', 'value': -100}, {'name': 'pathname', 'type': 'const char*', 'value': '/proc/7204/stat'}, {'name': 'flags', 'type': 'int', 'value': 'O_RDONLY'}, {'name': 'mode', 'type': 'mode_t', 'value': 820989611}]",0,0,0
625.689077,1,381,0,0,1,systemd-network,ip-10-100-1-120,3,close,[140662171777451],1,0,"[{'name': 'fd', 'type': 'int', 'value': 15}]",0,0,0
906.53853,1,7321,1,0,1,systemd-udevd,ubuntu,21,access,"[140214269715115, 94572658728431, 7579392616441017203]",2,0,"[{'name': 'pathname', 'type': 'const char*', 'value': '/sys/devices/virtual/dmi/id/uevent'}, {'name': 'mode', 'type': 'mode_t', 'value': 'F_OK'}]",0,0,0
133.669946,1,822,0,1,0,systemd,ip-10-100-1-57,5,fstat,[140407934207625],2,0,"[{'name': 'fd', 'type': 'int', 'value': 22}, {'name': 'statbuf', 'type': 'struct stat*', 'value': '0x7FFC29893AB0'}]",1,0,1
